time,y
25.2381,0.04
25.249000000000002,0.166
25.259,0.188
25.269000000000002,0.10099999999999999
25.279,0.289
25.289,1.155
25.299,0.20800000000000002
25.309,0.32299999999999995
25.3197,0.35600000000000004
25.33,0.298
25.34,0.057999999999999996
25.35,0.201
25.36,0.222
25.3708,0.153
25.381,0.493
25.391,0.904
25.401,0.257
25.410999999999998,0.33399999999999996
25.421,0.359
25.430999999999997,0.28
25.4414,0.065
25.451999999999998,0.19
25.462,0.18600000000000003
25.471999999999998,0.168
25.482,0.209
25.491999999999997,0.626
25.502,0.284
25.511999999999997,0.332
25.523000000000003,0.368
25.533,0.2
25.543000000000003,0.131
25.553,0.21899999999999997
25.5631,0.2
25.574,0.20600000000000002
25.584,0.371
25.594,0.04
25.604,0.302
25.6142,0.341
25.625,0.368
25.635,0.098
25.645,0.165
25.655,0.231
25.665,0.174
25.675,0.133
25.685,0.278
25.6958,0.124
25.706,0.318
25.715999999999998,0.349
25.726,0.373
25.736,0.11699999999999999
25.7469,0.155
25.756999999999998,0.185
25.767,0.134
25.776999999999997,0.11900000000000001
25.787,0.695
25.796999999999997,0.14300000000000002
25.807,0.309
25.8175,0.348
25.828000000000003,0.295
25.838,0.031
25.848000000000003,0.18899999999999997
25.858,0.212
25.868000000000002,0.157
25.878,0.142
25.8881,0.3
25.899,0.23199999999999998
25.909000000000002,0.32299999999999995
25.919,0.35700000000000004
25.929000000000002,0.35
25.9392,0.003
25.95,0.18100000000000002
25.96,0.205
25.97,0.127
25.98,0.522
25.9903,0.435
26.000999999999998,0.25
26.011,0.316
26.021,0.358
26.031,0.307
26.041,0.061
26.051,0.187
26.061,0.17300000000000001
26.0719,0.098
26.081999999999997,0.402
26.092,0.41700000000000004
26.101999999999997,0.28800000000000003
26.112,0.331
26.123,0.364
26.133000000000003,0.21600000000000003
26.143,0.114
26.153000000000002,0.195
26.163,0.18600000000000003
26.173000000000002,0.121
26.183000000000003,0.0
26.1936,0.051
26.204,0.307
26.214000000000002,0.33799999999999997
26.224,0.355
26.234,0.14
26.244,0.147
26.254,0.215
26.2642,0.235
26.275,0.322
26.285,0.512
26.295,0.021
26.305,0.305
26.3153,0.33299999999999996
26.326,0.385
26.336,0.076
26.346,0.158
26.355999999999998,0.19899999999999998
26.3664,0.132
26.377,0.165
26.386999999999997,0.501
26.397,0.133
26.406999999999996,0.307
26.416999999999998,0.342
26.427,0.349
26.436999999999998,0.013000000000000001
26.448,0.179
26.458000000000002,0.20199999999999999
26.468000000000004,0.162
26.478,0.242
26.4881,0.596
26.499000000000002,0.23
26.509,0.32899999999999996
26.519000000000002,0.35600000000000004
26.529,0.345
26.539,0.002
26.549,0.179
26.559,0.22699999999999998
26.5697,0.134
26.58,0.37200000000000005
26.59,0.626
26.6,0.239
26.61,0.319
26.62,0.34600000000000003
26.63,0.29
26.6403,0.053
26.651,0.20600000000000002
26.660999999999998,0.20199999999999999
26.671,0.08199999999999999
26.680999999999997,0.064
26.6914,0.054000000000000006
26.701999999999998,0.29600000000000004
26.712,0.336
26.721999999999998,0.361
26.732,0.256
26.7425,0.105
26.753,0.207
26.763,0.17300000000000001
26.773000000000003,0.13
26.783,0.259
26.793000000000003,2.146
26.803,0.27399999999999997
26.8131,0.331
26.824,0.379
26.834,0.177
26.844,0.139
26.854,0.21
26.8642,0.17300000000000001
26.875,0.18100000000000002
26.885,0.23199999999999998
26.895,0.06
26.905,0.312
26.915,0.34600000000000003
26.925,0.38
26.935,0.145
26.9458,0.157
26.956,0.218
26.965999999999998,0.121
26.976,0.159
26.986,0.659
26.996,0.0
27.006,0.32
27.0164,0.348
27.026999999999997,0.336
27.037,0.053
27.046999999999997,0.20800000000000002
27.057,0.22899999999999998
27.0675,0.11699999999999999
27.078000000000003,0.156
27.088,0.589
27.098000000000003,0.193
27.108,0.324
27.1186,0.35
27.129,0.35700000000000004
27.139,0.013999999999999999
27.149,0.195
27.159000000000002,0.22399999999999998
27.169,0.138
27.179000000000002,0.262
27.1892,0.107
27.2,0.27699999999999997
27.21,0.34
27.22,0.36200000000000004
27.23,0.289
27.2403,0.078
27.250999999999998,0.207
27.261,0.212
27.271,0.096
27.281,0.951
27.291,0.358
27.301,0.29
27.311,0.35100000000000003
27.3219,0.37
27.331999999999997,0.26899999999999996
27.342,0.085
27.351999999999997,0.21
27.362,0.19399999999999998
27.372,0.07400000000000001
27.381999999999998,0.379
27.3925,0.10400000000000001
27.403000000000002,0.303
27.413,0.335
27.423000000000002,0.365
27.433000000000003,0.201
27.4436,0.132
27.454,0.2
27.464000000000002,0.16699999999999998
27.474,0.153
27.484,0.114
27.4947,0.102
27.505,0.306
27.515,0.345
27.525,0.38299999999999995
27.535,0.107
27.545,0.177
27.555,0.22399999999999998
27.5653,0.184
27.576,0.17600000000000002
27.586,0.289
27.596,0.136
27.605999999999998,0.32299999999999995
27.6164,0.349
27.627,0.38299999999999995
27.636999999999997,0.05
27.647,0.17600000000000002
27.656999999999996,0.21100000000000002
27.666999999999998,0.10800000000000001
27.677,0.091
27.686999999999998,0.23800000000000002
27.698,0.24600000000000002
27.708000000000002,0.331
27.718000000000004,0.363
27.728,0.349
27.738000000000003,0.018000000000000002
27.748,0.20199999999999999
27.758000000000003,0.243
27.7686,0.166
27.779,0.28300000000000003
27.789,0.313
27.799,0.24100000000000002
27.809,0.335
27.8197,0.369
27.83,0.341
27.84,0.031
27.85,0.18899999999999997
27.86,0.218
27.8708,0.174
27.881,0.29100000000000004
27.891,0.433
27.901,0.27699999999999997
27.910999999999998,0.32899999999999996
27.921,0.354
27.930999999999997,0.251
27.9414,0.11
27.951999999999998,0.214
27.962,0.203
27.971999999999998,0.10400000000000001
27.982,0.242
27.9925,0.068
28.003,0.3
28.013,0.34700000000000003
28.023000000000003,0.373
28.033,0.198
28.043000000000003,0.132
28.053,0.223
28.0631,0.205
28.074,0.17300000000000001
28.084,0.74
28.094,0.057999999999999996
28.104,0.293
28.114,0.34600000000000003
28.124000000000002,0.387
28.134,0.185
28.1447,0.147
28.155,0.218
28.165,0.2
28.175,0.187
28.185,0.325
28.1958,0.185
28.206,0.32799999999999996
28.215999999999998,0.358
28.226,0.368
28.236,0.065
28.2469,0.17300000000000001
28.256999999999998,0.221
28.267,0.174
28.276999999999997,0.0
28.287,0.313
28.296999999999997,0.23600000000000002
28.307,0.327
28.3175,0.355
28.328000000000003,0.369
28.338,0.027999999999999997
28.348000000000003,0.18100000000000002
28.358,0.23399999999999999
28.3686,0.18
28.379,0.205
28.389,0.3
28.399,0.24
28.409000000000002,0.33299999999999996
28.419,0.361
28.429000000000002,0.301
28.4392,0.052000000000000005
28.45,0.191
28.46,0.2
28.47,0.094
28.48,0.405
28.49,0.1
28.5,0.266
28.51,0.332
28.5208,0.361
28.531,0.222
28.541,0.114
28.551,0.203
28.561,0.222
28.5719,0.184
28.581999999999997,0.322
28.592,0.023
28.601999999999997,0.281
28.612,0.336
28.623,0.365
28.633000000000003,0.203
28.643,0.11800000000000001
28.653000000000002,0.212
28.663,0.203
28.673000000000002,0.098
28.683000000000003,0.345
28.6936,0.094
28.704,0.309
28.714000000000002,0.34299999999999997
28.724,0.382
28.734,0.179
28.7447,0.146
28.755,0.213
28.765,0.18100000000000002
28.775,0.166
28.785,0.7909999999999999
28.795,0.17600000000000002
28.805,0.319
28.8153,0.36700000000000005
28.826,0.384
28.836,0.085
28.846,0.166
28.855999999999998,0.21899999999999997
28.866,0.17600000000000002
28.875999999999998,0.212
28.886,0.21600000000000003
28.8969,0.221
28.906999999999996,0.321
28.916999999999998,0.35100000000000003
28.927,0.34700000000000003
28.936999999999998,0.027000000000000003
28.948,0.195
28.958000000000002,0.231
28.968000000000004,0.138
28.978,0.307
28.9881,0.289
28.999000000000002,0.23399999999999999
29.009,0.32
29.019000000000002,0.35
29.029,0.287
29.039,0.066
29.049,0.207
29.059,0.233
29.0697,0.142
29.08,0.395
29.09,0.221
29.1,0.251
29.11,0.32899999999999996
29.1208,0.365
29.131,0.28300000000000003
29.141,0.079
29.151,0.195
29.160999999999998,0.23199999999999998
29.171,0.15
29.180999999999997,0.336
29.1914,0.16
29.201999999999998,0.276
29.212,0.341
29.221999999999998,0.371
29.232,0.273
29.241999999999997,0.11
29.252,0.21100000000000002
29.261999999999997,0.198
29.273000000000003,0.151
29.283,0.266
29.293000000000003,0.085
29.303,0.289
29.3131,0.345
29.324,0.379
29.334,0.145
29.344,0.16
29.354,0.22899999999999998
29.3642,0.174
29.375,0.19699999999999998
29.385,1.095
29.395,0.132
29.405,0.31
29.415,0.348
29.425,0.35
29.435,0.044000000000000004
29.4458,0.187
29.456,0.231
29.465999999999998,0.201
29.476,0.20600000000000002
29.486,0.715
29.4969,0.183
29.506999999999998,0.312
29.517,0.348
29.526999999999997,0.371
29.537,0.042
29.546999999999997,0.183
29.557,0.235
29.5675,0.191
29.578000000000003,0.264
29.588,0.147
29.598000000000003,0.272
29.608,0.337
29.618000000000002,0.359
29.628,0.325
29.6381,0.035
29.649,0.207
29.659000000000002,0.24
29.669,0.149
29.679000000000002,0.626
29.6892,0.48100000000000004
29.7,0.251
29.71,0.331
29.72,0.365
29.73,0.345
29.7403,0.05
29.750999999999998,0.195
29.761,0.218
29.771,0.0
29.781,0.215
29.791,0.375
29.801,0.265
29.811,0.33899999999999997
29.8219,0.37799999999999995
29.831999999999997,0.252
29.842,0.11900000000000001
29.851999999999997,0.21100000000000002
29.862,0.235
29.873,0.174
29.883000000000003,0.341
29.893,0.018000000000000002
29.903000000000002,0.287
29.913,0.34299999999999997
29.923000000000002,0.376
29.933000000000003,0.215
29.9436,0.131
29.954,0.21600000000000003
29.964000000000002,0.198
29.974,0.099
29.984,0.111
29.994,0.179
30.004,0.3
30.0142,0.348
30.025,0.38799999999999996
30.035,0.152
30.045,0.154
30.055,0.221
30.0653,0.162
30.076,0.1
30.086,0.302
30.096,0.235
30.105999999999998,0.33
30.1164,0.354
30.127,0.34299999999999997
30.136999999999997,0.027999999999999997
30.147,0.198
30.156999999999996,0.237
30.166999999999998,0.174
30.177,0.191
30.186999999999998,0.129
30.198,0.255
30.208000000000002,0.337
30.218000000000004,0.36
30.228,0.303
30.2381,0.057
30.249000000000002,0.205
30.259,0.23
30.269000000000002,0.174
30.279,0.8340000000000001
30.289,0.922
30.299,0.22899999999999998
30.309,0.325
30.3197,0.36700000000000005
30.33,0.32899999999999996
30.34,0.062
30.35,0.19399999999999998
30.36,0.222
30.37,0.155
30.38,0.47700000000000004
30.3903,0.0
30.401,0.289
30.410999999999998,0.34
30.421,0.374
30.430999999999997,0.243
30.4414,0.12300000000000001
30.451999999999998,0.221
30.462,0.221
30.471999999999998,0.12300000000000001
30.482,0.313
30.4925,0.10800000000000001
30.503,0.302
30.513,0.337
30.523000000000003,0.374
30.533,0.215
30.543000000000003,0.127
30.553,0.20600000000000002
30.5631,0.20800000000000002
30.574,0.087
30.584,0.139
30.594,0.168
30.604,0.312
30.6142,0.34600000000000003
30.625,0.37
30.635,0.107
30.645,0.165
30.655,0.228
30.665,0.18899999999999997
30.675,0.162
30.685,0.266
30.6958,0.19899999999999998
30.706,0.299
30.715999999999998,0.344
30.726,0.365
30.736,0.07400000000000001
30.746,0.16
30.756,0.215
30.7664,0.16399999999999998
30.776999999999997,0.205
30.787,0.6829999999999999
30.796999999999997,0.152
30.807,0.307
30.8175,0.35200000000000004
30.828000000000003,0.34
30.838,0.011000000000000001
30.848000000000003,0.187
30.858,0.214
30.8686,0.161
30.879,0.447
30.889,0.193
30.899,0.25
