time,y
25.249000000000002,0.297
25.259,0.33799999999999997
25.269000000000002,0.341
25.279,0.013999999999999999
25.289,0.192
25.299,0.225
25.3095,0.231
25.32,0.18
25.33,0.052000000000000005
25.34,0.203
25.35,0.292
25.3606,0.34
25.371,0.308
25.381,0.051
25.391,0.217
25.401,0.235
25.410999999999998,0.183
25.421,0.142
25.4312,0.08900000000000001
25.441999999999997,0.21899999999999997
25.451999999999998,0.301
25.462,0.341
25.471999999999998,0.261
25.482,0.109
25.491999999999997,0.22
25.502,0.235
25.5128,0.175
25.523000000000003,0.121
25.533,0.095
25.543000000000003,0.271
25.553,0.321
25.5639,0.34700000000000003
25.574,0.205
25.584,0.138
25.594,0.209
25.604,0.23800000000000002
25.615,0.171
25.625,0.044000000000000004
25.635,0.18600000000000003
25.645,0.28600000000000003
25.655,0.33899999999999997
25.665,0.358
25.675,0.174
25.6856,0.168
25.695999999999998,0.24100000000000002
25.706,0.235
25.715999999999998,0.125
25.726,0.158
25.7367,0.16399999999999998
25.747,0.273
25.756999999999998,0.34
25.767,0.35200000000000004
25.776999999999997,0.055
25.787,0.19699999999999998
25.796999999999997,0.23
25.8073,0.248
25.818,0.163
25.828000000000003,0.10099999999999999
25.838,0.207
25.848000000000003,0.295
25.858,0.33899999999999997
25.868000000000002,0.337
25.878,0.004
25.8889,0.204
25.899,0.22699999999999998
25.909000000000002,0.26
25.919,0.171
25.929000000000002,0.079
25.94,0.20199999999999999
25.95,0.293
25.96,0.341
25.97,0.32299999999999995
25.9801,0.027000000000000003
25.991,0.222
26.000999999999998,0.235
26.011,0.171
26.021,0.091
26.031,0.106
26.041,0.247
26.051,0.315
26.0617,0.34700000000000003
26.072,0.305
26.081999999999997,0.057
26.092,0.213
26.101999999999997,0.233
26.1128,0.153
26.123,0.166
26.133000000000003,0.079
26.143,0.22899999999999998
26.153000000000002,0.317
26.163,0.354
26.173000000000002,0.282
26.1834,0.107
26.194000000000003,0.225
26.204,0.252
26.214000000000002,0.195
26.224,0.057999999999999996
26.234,0.098
26.244,0.24100000000000002
26.254,0.318
26.265,0.349
26.275,0.195
26.285,0.14400000000000002
26.295,0.21
26.3051,0.22899999999999998
26.316,0.162
26.326,0.136
26.336,0.18600000000000003
26.346,0.27399999999999997
26.3562,0.324
26.366999999999997,0.349
26.377,0.11900000000000001
26.386999999999997,0.17
26.397,0.23600000000000002
26.406999999999996,0.225
26.416999999999998,0.129
26.427,0.139
26.4378,0.215
26.448,0.27899999999999997
26.458000000000002,0.336
26.468000000000004,0.36
26.478,0.051
26.4889,0.201
26.499000000000002,0.235
26.509,0.231
26.519000000000002,0.073
26.529,0.047
26.539,0.222
26.549,0.298
26.5595,0.341
26.57,0.309
26.58,0.044000000000000004
26.59,0.207
26.6,0.21899999999999997
26.61,0.217
26.62,0.11800000000000001
26.6301,0.071
26.641,0.248
26.651,0.281
26.660999999999998,0.325
26.671,0.29100000000000004
26.6812,0.052000000000000005
26.691999999999997,0.212
26.701999999999998,0.215
26.712,0.166
26.721999999999998,0.183
26.7323,0.044000000000000004
26.743000000000002,0.254
26.753,0.321
26.763,0.353
26.773000000000003,0.28
26.783,0.092
26.793000000000003,0.21100000000000002
26.803,0.23600000000000002
26.8139,0.17600000000000002
26.824,0.11699999999999999
26.834,0.09699999999999999
26.844,0.261
26.854,0.32799999999999996
26.865,0.359
26.875,0.154
26.885,0.17
26.895,0.222
26.905,0.24
26.915,0.192
26.925,0.036000000000000004
26.9356,0.193
26.945999999999998,0.298
26.956,0.34299999999999997
26.965999999999998,0.353
26.976,0.081
26.986,0.201
26.996,0.252
27.0062,0.24
27.017,0.135
27.026999999999997,0.040999999999999995
27.037,0.188
27.046999999999997,0.27
27.0573,0.318
27.068,0.32899999999999996
27.078000000000003,0.02
27.088,0.19699999999999998
27.098000000000003,0.23199999999999998
27.1084,0.226
27.119,0.114
27.129,0.01
27.139,0.22899999999999998
27.149,0.29
